"ProdZone","AttrZone","Curr-0Car-HBW-Trn","Curr-1Car-HBW-Trn","Curr-2Car-HBW-Trn","Curr-0Car-HBO-Trn","Curr-1Car-HBO-Trn","Curr-2Car-HBO-Trn","Curr-0Car-NHB-Trn","Curr-1Car-NHB-Trn","Curr-2Car-NHB-Trn"
"$16087","$17074",0,0,0,3.714,0,0,0,0,0
"$16087","$17148",0,0,0,4.383,0,0,0,0,0
"$16088","$16107",0,0,0,17.435,0,0,0,0,0
"$16088","$16112",0,0,0,0,3.388,0,0,0,0
"$16088","$16678",0,8.012,0,0,0,0,0,0,0
"$16088","$16988",4.165,0,0,0,0,0,0,0,0
"$16088","$17100",4.01,0,0,0,0,0,0,0,0
"$16089","$16051",0,0,0,8.601,0,0,0,0,0
"$16089","$16094",0,0,0,0,0,0,3.89,0,0
"$16089","$16107",0,0,0,10.009,0,0,0,0,0
"$16089","$16119",0,0,0,3.388,0,0,0,0,0
"$16089","$16134",0,0,0,4.832,0,0,0,0,0
"$16089","$16135",0,0,0,0,2.908,0,0,0,0
"$16089","$16162",0,0,0,0,0,0,4.383,0,0
"$16089","$16163",0,0,0,5.025,0,0,0,0,0
"$16089","$16171",0,0,0,4.998,0,0,0,0,0
"$16089","$16206",0,0,0,11.202,0,0,0,0,0
"$16089","$16251",11.031,0,0,0,0,0,0,0,0
"$16089","$16310",1.708,0,0,0,0,0,0,0,0
"$16089","$16343",0,0,0,22.155,0,0,0,0,0
"$16089","$16453",0,0,0,3.388,0,0,0,0,0
"$16089","$16476",2.05,0,0,0,0,2.05,0,0,0
"$16089","$16504",1.696,0,0,0,0,0,0,0,0
"$16089","$16514",0,0,0,0,4.751,0,0,0,0
"$16089","$16566",6.775,0,0,0,0,0,0,0,0
"$16089","$16568",0,0,0,3.86,0,0,0,0,0
"$16089","$16576",7.727,0,0,0,9.146,0,0,0,0
"$16089","$16580",8.576,0,0,0,0,0,0,0,0
"$16089","$16586",0,0,3.67,0,0,0,0,0,0
"$16089","$16617",0,3.388,0,0,0,0,0,0,0
"$16089","$16625",0,0,0,3.89,0,0,0,0,0
"$16089","$16635",2.222,2.4,0,10.179,0,0,0,0,0
"$16089","$16656",0,0,0,0,0,8.012,0,0,0
"$16089","$16691",0,0,0,3.388,0,0,0,0,0
"$16089","$16756",0,0,0,3.388,0,0,0,0,0
"$16089","$16757",0,0,0,1.638,0,0,0,0,0
"$16089","$16771",3.388,0,0,0,1.546,0,0,0,0
"$16089","$16774",0,8.292,0,0,0,0,0,0,0
"$16089","$16776",5.373,0,0,0,0,0,0,0,0
"$16089","$16851",0,0,0,0,2.559,0,0,0,0
"$16089","$16852",0,0,0,23.924,0,0,0,0,0
"$16089","$16878",0,0,0,4.173,0,0,0,0,0
"$16089","$16918",0,0,0,0,3.388,0,0,0,0
"$16089","$16944",0,0,0,1.532,0,0,0,0,0
"$16089","$16997",0,15.74,0,0,0,0,0,0,0
"$16089","$16998",0,8.331,0,0,0,0,0,0,0
"$16089","$17023",7.518,0,0,0,0,0,0,0,0
"$16089","$17039",0,0,0,15.462,0,0,0,0,0
"$16089","$17041",0,0,0,3.98,0,0,0,0,0
"$16089","$17073",3.98,0,0,0,0,0,0,0,0
"$16090","$16012",0,0,0,0,2.945,0,0,0,0
"$16090","$16027",0,3.143,0,0,0,0,0,0,0
"$16090","$16069",0,0,10.594,0,0,0,0,0,0
"$16090","$16091",0,0,0,8.601,0,0,0,0,0
"$16090","$16107",0,0,0,11.203,5.987,0,0,0,0
"$16090","$16190",0,0,3.256,0,0,0,0,0,0
"$16090","$16364",7.088,0,0,0,0,0,0,0,0
"$16090","$16453",0,0,0,0,3.98,0,0,0,0
"$16090","$16477",0,0,0,0,2.873,0,0,0,0
"$16090","$16514",0,3.759,0,3.89,0,0,0,0,0
"$16090","$16538",0,0,0,0,0,0,2.887,0,0
"$16090","$16542",0,0,0,6.899,0,0,0,0,0
"$16090","$16554",0,0,0,0,0,0,2.649,0,0
"$16090","$16568",0,0,5.889,0,0,0,0,0,0
"$16090","$16604",0,0,0,22.857,0,0,0,0,0
"$16090","$16609",0,0,0,2.947,0,0,0,0,0
"$16090","$16668",0,0,0,2.771,0,0,0,0,0
"$16090","$16690",0,0,0,0,3.98,0,0,0,0
"$16090","$16757",0,0,0,7.649,0,0,0,0,0
"$16090","$16867",4.504,0,0,0,0,0,0,0,0
"$16090","$17021",0,0,0,13.276,0,0,0,0,0
"$16090","$17022",0,0,1.594,7.975,0,0,0,0,0
"$16090","$17039",0,0,0,7.977,8.619,0,0,0,0
"$16090","$17074",0,3.89,0,0,0,0,0,0,0
"$16091","$16057",0,2.59,0,0,0,0,0,0,0
"$16091","$16068",0,0,0,2.915,0,0,0,0,0
"$16091","$16110",3.98,0,0,0,0,0,0,0,0
"$16091","$16310",0,0,0,0,0,0,4.714,0,0
"$16091","$16343",0,0,0,12.017,0,0,0,0,0
"$16091","$16466",0,0,0,3.018,0,0,0,0,0
"$16091","$16568",12.935,0,0,0,0,0,0,0,0
"$16091","$16577",0,0,0,11.629,0,0,0,0,0
"$16091","$16635",0,0,0,0,0,9.428,0,0,0
"$16091","$16690",0,0,0,4.815,0,0,0,0,0
"$16091","$16727",0,0,0,3.388,0,0,0,0,0
"$16091","$16757",0,0,0,3.98,0,0,0,0,0
"$16091","$16841",3.831,0,0,0,0,0,0,0,0
"$16091","$16867",0,0,0,8.012,0,0,0,0,0
"$16091","$16877",2.989,0,0,0,0,0,0,0,0
"$16091","$17008",0,0,0,3.89,0,0,0,0,0
"$16091","$17023",1.576,0,0,0,0,0,0,0,0
"$16091","$17039",0,0,0,0,6.775,0,0,0,0
"$16091","$17041",0,0,0,0,7.977,0,0,0,0
"$16091","$17073",0,0,0,2.769,0,0,0,0,0
"$16092","$16568",0,11.256,0,0,5.118,0,0,0,14.643
"$16092","$16572",0,19.507,0,0,0,0,0,0,0
"$16092","$16911",0,0,0,0,0,49.319,0,0,0
"$16096","$16453",0,0,0,0,0,0,12.077,0,0
"$16096","$16476",0,0,0,7.338,0,0,0,0,0
"$16096","$16568",0,0,0,4.043,0,0,0,0,0
"$16097","$16568",0,0,0,0,9.168,0,0,0,0
"$16097","$16717",0,0,0,0,0,0,7.338,0,0
"$16097","$16936",0,0,0,0,0,0,1.725,0,0
"$16098","$16005",3.506,0,0,0,0,0,0,0,0
"$16098","$16119",0,0,0,0,8.619,0,0,0,0
"$16098","$16504",2.022,0,0,0,0,0,0,0,0
"$16098","$16561",0,0,0,3.326,0,2.608,0,0,0
"$16098","$16610",3.14,0,0,0,0,0,0,0,0
"$16098","$16867",0,0,3.326,0,0,0,0,0,0
"$16098","$16899",0,0,0,4.685,0,0,0,0,0
"$16101","$16049",4.751,0,0,0,0,0,0,0,0
"$16101","$16107",0,0,0,8.499,0,0,0,0,0
"$16101","$16108",0,0,0,0,0,0,6.007,0,0
"$16101","$16110",0,0,0,9.009,0,0,0,0,0
"$16101","$16144",0,0,5.571,0,0,0,0,0,0
"$16101","$16272",0,0,0,0,0,8.437,0,0,0
"$16101","$16361",0,4.434,0,0,0,0,0,0,0
"$16101","$16453",0,0,0,1.084,0,0,0,0,0
"$16101","$16456",0,0,0,4.675,0,0,0,0,0
"$16101","$16465",0,0,0,0,0,1.655,0,0,0
"$16101","$16568",0,0,0,0,9.146,0,0,0,0
"$16101","$16572",0,0,0,0,11.142,0,0,0,0
"$16101","$16577",0,0,0,3.571,0,0,0,0,0
"$16101","$16586",0,0,0,4.042,0,0,0,0,0
"$16101","$16717",0,0,0,0,8.717,0,0,0,0
"$16101","$16809",0,0,0,5.571,0,0,0,0,0
"$16101","$16867",0,0,0,0,0,17.435,0,0,0
"$16101","$16913",0,0,0,0,0,0,6.574,0,0
"$16101","$16939",0,0,0,0,0,2.482,0,0,0
"$16101","$17049",2.462,0,0,0,0,0,0,0,0
"$16102","$16108",0,0,0,0,0,0,0,0,8.499
"$16102","$16110",0,0,0,0,0,0,0,0,6.007
"$16102","$16117",2.4,0,0,0,0,0,0,0,0
"$16102","$16206",0,2.52,0,0,0,0,0,0,0
"$16102","$16424",3.397,0,0,0,0,0,0,0,0
"$16102","$16461",1.925,0,0,0,0,0,0,0,0
"$16102","$16568",0,0,0,0,13.147,0,7.786,0,0
"$16102","$16572",0,0,0,0,11.142,0,0,0,0
"$16102","$16656",0,0,0,0,4.417,0,0,0,0
"$16102","$16758",1.281,0,0,0,0,0,0,0,0
"$16102","$16771",0,0,0,6.574,0,0,0,0,0
"$16102","$16867",17.435,0,0,0,0,0,0,0,0
"$16102","$16938",0,6.029,0,0,0,0,0,0,0
"$16102","$17009",0,0,0,0,0,0,8.576,0,0
"$16102","$17039",0,0,0,9.146,0,0,0,0,0
"$16103","$16568",0,0,0,0,18.395,0,0,0,0
"$16103","$17009",0,0,0,0,0,0,0,5.815,0
"$16104","$16034",0,0,5.987,0,0,0,0,0,0
"$16104","$16056",0,0,0,2.83,0,0,0,0,0
"$16104","$16279",1.822,0,0,0,0,0,0,0,0
"$16104","$16503",0,8.878,0,0,0,0,0,0,0
"$16104","$16552",0,0,0,0,0,0,7.977,0,0
"$16104","$16570",6.651,0,0,0,0,0,0,0,0
"$16104","$16756",0,0,0,6.113,0,0,0,0,0
"$16104","$17146",0,0,0,0,7.191,0,0,0,0
"$16105","$16012",0,0,0,0,0,6.972,0,0,0
"$16105","$16139",0,1.791,0,0,0,0,0,0,0
"$16105","$16461",0,6.209,0,0,0,0,0,0,0
"$16105","$16478",0,0,0,8.576,0,0,0,0,0
"$16105","$16717",0,0,0,0,0,0,14.011,0,0
"$16105","$16757",0,0,0,0,0,0,0,2.649,0
"$16105","$17001",0,0,0,5.711,0,0,0,0,0
"$16105","$17018",0,0,0,0,0,3.759,0,0,0
"$16105","$17074",4.159,0,0,0,0,0,4.31,0,0
"$16106","$16012",0,0,0,0,0,0,0.965,0,0
"$16106","$16310",1.708,0,0,0,0,0,0,0,0
"$16106","$16466",2.796,0,0,0,0,0,0,0,0
"$16106","$16476",0,8.576,0,0,4.998,0,0,0,0
"$16106","$16506",1.893,0,0,0,0,0,0,0,0
"$16106","$16568",0,16.874,0,0,0,0,0,0,0
"$16106","$16638",2.914,0,0,0,0,0,0,0,0
"$16106","$16860",0,0,0,4.968,0,0,0,0,0
"$16106","$16881",4.383,0,0,0,0,0,0,0,0
"$16106","$17024",0,0,0,0,9.937,0,0,0,0
"$16106","$17146",0,0,0,0,7.191,0,0,0,0
"$16107","$16018",4.359,0,0,0,0,0,0,0,0
"$16107","$16101",0,0,0,0,0,0,0,8.499,0
"$16107","$16106",0,0,0,0,0,0,4.853,0,0
"$16107","$16119",0,0,0,0,0,0,0,0,1.885
"$16107","$16171",0,0,0,0,3.054,0,0,0,0
"$16107","$16510",1.56,0,0,0,0,0,0,0,0
"$16107","$16572",0,0,0,0,0,0,0,0,4.33
"$16107","$16573",0,0,0,0,0,0,0,0,10.817
"$16107","$16757",0,0,0,0,0,0,0,2.773,0
"$16107","$16762",0,0,0,0,0,0,8.787,0,0
"$16107","$16806",0,0,0,0,0,0,0,2.947,0
"$16107","$16814",0,0,0,0,0,0,0,5.352,0
"$16107","$16910",0,0,0,14.675,0,0,0,0,0
"$16107","$16961",0,0,0,0,0,0,5.318,0,0
"$16107","$17003",0,0,0,0,0,0,0,6.912,0
"$16107","$17008",0,0,0,0,0,0,0,3.821,0
"$16107","$17044",0,0,0,0,0,0,3.571,0,0
"$16107","$17146",0,0,0,0,0,0,5.528,0,0
"$16108","$16005",4.023,0,0,0,0,0,0,0,0
"$16108","$16070",0,0,0,8.787,0,0,0,0,0
"$16108","$16097",0,3.599,0,0,0,0,0,0,0
"$16108","$16208",0,2.462,0,0,0,0,0,0,0
"$16108","$16279",0,0,14.227,0,0,0,0,0,0
"$16108","$16302",0,2.695,0,0,0,0,0,0,0
"$16108","$16338",0,0,0,5.318,0,0,0,0,0
"$16108","$16339",4.382,0,0,0,0,0,0,0,0
"$16108","$16343",3.599,0,0,0,0,0,0,0,0
"$16108","$16364",0,0,0,2.769,0,0,0,0,0
"$16108","$16403",0,0,1.965,0,0,0,0,0,0
"$16108","$16461",0,10.586,0,0,0,0,0,0,0
"$16108","$16467",5.426,0,0,0,0,0,0,0,0
"$16108","$16476",0,0,0,0,2.915,0,0,0,0
"$16108","$16478",0,0,4.675,0,0,0,0,0,0
"$16108","$16510",0,0,0,1.796,0,0,0,0,0
"$16108","$16568",0,0,9.351,5.83,0,0,0,11.069,0
"$16108","$16575",0,0,0,5.389,0,0,0,0,0
"$16108","$16576",0,0,0,8.787,0,0,0,0,0
"$16108","$16583",0,0,9.351,0,0,0,0,0,0
"$16108","$16584",0,0,0,4.012,0,0,0,0,0
"$16108","$16596",0,0,0,3.599,0,0,0,0,0
"$16108","$16609",0,0,0,0,3.599,0,0,0,0
"$16108","$16636",0,0,0,0,0,1.796,0,0,0
"$16108","$16656",0,0,0,0,0,0,0,0,2.165
"$16108","$16757",0,3.599,0,8.212,0,0,0,0,0
"$16108","$16759",0,2.773,0,0,0,0,0,0,0
"$16108","$16809",4.499,0,0,0,0,0,0,0,0
"$16108","$16813",0,2.915,0,4.066,0,0,0,0,0
"$16108","$16845",0,0,0,0,0,0,0,2.865,0
"$16108","$16848",0,0,0,4.675,0,0,0,0,0
"$16108","$16867",0,0,0,0,0,1.817,0,0,0
"$16108","$16911",0,9.351,0,0,0,0,0,0,0
"$16108","$16916",0,0,0,0,29.377,0,0,0,0
"$16108","$16935",0,0,0,0,0,0,0,0,5.024
"$16108","$16936",0,0,0,3.004,0,0,0,0,0
"$16108","$16969",0,0,2.695,0,0,0,0,0,0
"$16108","$16978",0,0,0,2.915,0,0,0,0,0
"$16108","$16998",0,0,0,7.197,0,0,0,0,0
"$16108","$17008",0,0,0,2.915,0,0,0,0,0
"$16108","$17014",5.815,0,0,0,0,0,0,0,0
"$16108","$17021",0,0,0,0,0,0,2.695,0,0
"$16108","$17039",0,0,0,0,3.081,5.605,0,0,0
"$16108","$17110",0,0,0,3.14,0,0,0,0,0
"$16109","$16005",3.765,0,0,0,0,0,0,0,0
"$16109","$16097",3.492,0,0,0,0,0,0,0,0
"$16109","$16102",0,0,0,0,6.029,0,0,0,0
"$16109","$16151",12.335,0,0,0,0,0,0,0,0
"$16109","$16279",0,0,0,0,12.435,0,0,0,0
"$16109","$16467",0,0,0,0,0,0,0,0,3.98
"$16109","$16522",0,0,0,0,4.709,0,0,0,0
"$16109","$16567",0,0,0,10.053,0,0,0,0,0
"$16109","$16568",0,5.181,0,0,8.429,0,0,0,0
"$16109","$16573",0,0,0,0,0,4.489,0,0,0
"$16109","$16576",0,0,0,4.215,0,0,0,0,0
"$16109","$16604",0,2.947,0,0,0,0,0,0,0
"$16109","$16656",0,1.448,0,0,0,0,0,0,0
"$16109","$16717",0,0,0,0,0,0,0,0,3.351
"$16109","$16774",0,6.47,0,0,0,0,0,0,0
"$16109","$16805",0,0,0,0,0,8.212,0,0,0
"$16109","$17016",0,0,0,0,15.855,0,0,0,0
"$16109","$17020",0,0,0,2.443,0,0,0,0,0
"$16109","$17165",0,0,0,0,0,6.912,0,0,0
"$16110","$16003",0.675,0,0,0,0,0,0,0,0
"$16110","$16012",0,2.012,0,0.965,0,0,0,0,0
"$16110","$16097",7.338,0,0,0,0,0,0,0,0
"$16110","$16102",5.835,0,0,0,0,0,0,0,0
"$16110","$16119",0,0,0,0,0,0,0,0,5.535
"$16110","$16305",0,0,0,0.639,0,0,0,0,0
"$16110","$16343",0,3.572,0,0,0,0,0,0,0
"$16110","$16386",2.21,0,0,0,0,0,0,0,0
"$16110","$16510",0,5.634,0,0,0,0,0,0,0
"$16110","$16518",1.285,0,0,0,0,0,0,0,0
"$16110","$16558",6.33,0,0,0,0,0,0,0,0
"$16110","$16576",0,0,0,2.382,0,0,0,0,0
"$16110","$16703",0,2.908,0,0,0,0,0,0,0
"$16110","$16705",0,3.668,0,0,0,0,0,0,0
"$16110","$16757",0,0,0,2.649,0,0,2.773,0,0
"$16110","$16861",0,0,0,0,1.349,0,0,0,0
"$16110","$16981",0,5.809,0,0,0,0,0,0,0
"$16110","$17008",0,0,0,5.535,0,0,0,0,0
"$16110","$17039",0,0,0,11.496,0,0,0,0,0
"$16110","$17061",0,0,0,0,5.063,0,0,0,0
"$16110","$17147",0,0,0,0,0,0,0,0,8.292
"$16110","$17163",0,0,0,2.989,0,0,0,0,0
"$16111","$16012",2.226,0,0,0,0,0,0,0,0
"$16111","$16096",0,0,2.218,0,0,0,0,0,0
"$16111","$16112",0,0,0,6.798,0,0,0,0,0
"$16111","$16117",0,9.327,0,0,0,0,0,0,0
"$16111","$16119",0,6.798,0,0,0,0,0,0,0
"$16111","$16135",0,0,0,1.239,0,0,0,0,0
"$16111","$16456",0,0,0,0,0,3.599,0,0,0
"$16111","$16503",3.145,0,0,0,0,0,0,0,0
"$16111","$16574",0,0,0,2.97,0,0,0,0,0
"$16111","$16582",12.3,0,0,0,0,0,0,0,0
"$16111","$16586",0,0,5.087,0,0,0,0,0,0
"$16111","$16595",0,0,0,1.708,0,0,0,0,0
"$16111","$16685",0,2.4,0,0,0,0,0,0,0
"$16111","$16758",0,0,0,1.281,0,0,0,0,0
"$16111","$16810",7.974,0,0,0,0,0,0,0,0
"$16111","$16892",0,11.604,0,0,0,0,0,0,0
"$16111","$16932",48.774,0,0,0,0,0,0,0,0
"$16111","$16944",0,9.861,0,0,0,0,0,0,0
"$16111","$17046",1.322,0,0,0,0,0,0,0,0
"$16111","$17076",9.836,0,0,0,0,0,0,0,0
"$16112","$16012",0,5.384,0,0,0,6.094,0,0,0
"$16112","$16056",1.532,0,0,0,0,0,0,0,0
"$16112","$16108",0,0,0,1.655,0,0,0,0,0
"$16112","$16114",0,0,0,0,0,0,0,0,8.734
"$16112","$16206",0,3.332,0,0,0,0,0,0,0
"$16112","$16337",5.384,0,0,0,0,0,0,0,0
"$16112","$16376",0,0,0,0,0,0.887,0,0,0
"$16112","$16503",0,0,0,0,4.836,0,0,0,0
"$16112","$16574",0,0,0,0,0,0,5.254,0,0
"$16112","$16575",0,0,0,0,2.661,0,0,0,0
"$16112","$16656",0,0,0,12.189,0,0,0,0,0
"$16112","$16720",4.19,0,0,0,0,0,0,0,0
"$16112","$16873",0,0,0,0,0,0,0,0,4.341
"$16112","$16999",0,1.33,0,0,0,0,0,0,0
"$16112","$17039",0,0,0,0,7.389,0,0,0,0
"$16113","$16012",0,2.524,0,0,0,0,0,0,0
"$16113","$16015",0,0,0,5.94,0,0,0,0,0
"$16113","$16110",0,2.165,0,0,0,0,0,0,0
"$16113","$16324",16.903,0,0,0,0,0,0,0,0
"$16113","$16504",0,0,0,8.631,0,0,0,0,0
"$16113","$16573",0,0,0,1.33,0,0,0,0,0
"$16113","$16656",0,0,0,23.923,0,0,0,0,0
"$16113","$16717",0,0,0,0,3.843,0,0,0,0
"$16113","$16965",0,1.832,0,0,0,0,0,0,0
"$16113","$16998",0,0,0,4.713,0,0,0,0,0
"$16113","$17023",0,0,10.872,0,0,0,0,0,0
"$16113","$17039",0,0,0,0,1.708,0,0,0,0
"$16114","$16069",0,0,0,0,0,0,5.29,0,0
"$16114","$16073",0,0,0,0,0,0,0,2.645,0
"$16114","$16337",26.592,4.103,0,17.418,0,0,0,0,0
"$16114","$16343",0,0,0,0,12.124,0,0,0,0
"$16114","$16568",0,0,0,3.064,2.927,2.927,3.064,0,0
"$16114","$16572",0,0,0,0,0,0,6.326,0,0
"$16114","$16573",0,0,0,0,0,0,0,0,5.29
"$16114","$16575",0,0,0,0,5.29,0,0,0,0
"$16114","$16609",0,0,0,0,0,0,2.645,0,0
"$16114","$16621",0,0,0,2.675,0,0,0,0,0
"$16114","$16635",6.665,0,0,0,0,0,0,0,0
"$16114","$16867",0,10.218,0,1.419,0,0,5.563,0,0
"$16114","$16940",11.915,0,0,0,0,0,0,0,0
"$16114","$16997",0,0,0,0,0,0,0,5.29,0
"$16114","$17001",0,2.927,0,0,0,0,0,0,0
"$16114","$17009",0,66.243,0,0,0,0,0,0,0
"$16114","$17011",0,0,0,0,0,0,2.645,0,0
"$16114","$17039",0,0,0,1.464,0,0,0,0,0
"$16114","$17057",0,0,0,0,1.464,0,0,0,0
"$16115","$16012",3.798,0,0,0,0,0,0,0,0
"$16115","$16208",4.043,0,0,0,0,0,0,0,0
"$16115","$16718",0,0,0,10.389,0,0,0,0,0
"$16116","$16087",0,0,0,0,0,0,13.748,0,0
"$16116","$16107",0,0,0,5.535,0,0,0,0,0
"$16116","$17019",3.77,0,0,0,0,0,0,0,0
"$16116","$17023",0,0,0,7.203,0,7.203,0,0,0
"$16117","$16189",0,0,0,6.749,0,0,0,0,0
"$16117","$16478",0,0,0,1.885,0,0,0,0,0
"$16117","$16568",0,6.775,0,0,7.959,0,0,0,0
"$16117","$16890",0,0,0,1.257,0,0,0,0,0
"$16118","$16114",0,0,0,0,7.407,0,0,0,0
"$16118","$17166",0,0,0,3.223,0,0,0,0,0
"$16119","$16008",6.725,0,0,0,0,0,0,0,0
"$16119","$16012",10.075,0,0,3.339,0,0,0,0,0
"$16119","$16073",0,0,0,0,0,10.175,0,0,0
"$16119","$16316",3.765,0,0,0,0,0,0,0,0
"$16119","$16337",13.944,0,0,0,0,0,0,0,0
"$16119","$16568",0,0,0,0,6.036,3.77,0,0,0
"$16119","$16572",0,30.673,0,0,6.036,0,0,6.036,0
"$16119","$16581",0,0,0,0,15.832,0,0,0,0
"$16119","$16656",0,0,0,20.15,8.439,0,0,0,0
"$16119","$16860",5.846,0,0,0,0,0,0,0,0
"$16119","$16867",4.504,0,0,0,0,0,0,0,0
"$16119","$17023",0,0,0,5.923,0,0,0,0,0
"$16119","$17169",0,0,0,2.174,0,0,0,0,0
"$16120","$16757",0,0,0,7.977,0,0,0,0,0
"$16121","$16008",1.817,0,0,0,0,0,0,0,0
"$16121","$16061",0,0,0,9.983,9.983,0,0,0,0
"$16121","$16082",0,0,0,5.788,0,0,0,0,0
"$16121","$16108",0,0,0,0,0,6.029,0,0,0
"$16121","$16145",0,0,0,5.571,0,0,0,0,0
"$16121","$16147",0,0,0,5.835,0,0,0,0,0
"$16121","$16314",3.714,0,0,0,0,0,0,0,0
"$16121","$16424",12.794,0,0,0,0,0,0,0,0
"$16121","$16453",6.029,0,0,6.029,0,5.024,0,0,0
"$16121","$16510",13.294,0,0,0,0,0,0,0,0
"$16121","$16575",1.888,0,0,0,0,0,0,0,0
"$16121","$16576",0,0,0,0,0,0,5.026,0,0
"$16121","$16586",0,31.151,0,0,0,0,0,0,0
"$16121","$16609",0,0,0,3.312,0,0,0,0,0
"$16121","$16615",0,0,0,8.041,0,0,0,0,0
"$16121","$16717",5.877,0,0,0,0,0,0,0,0
"$16121","$16750",0,0,0,9.734,0,0,0,0,0
"$16121","$16757",0,0,0,2.457,0,0,8.437,0,0
"$16121","$16958",0,0,0,3.236,0,0,0,0,0
"$16121","$16987",0,0,7.567,0,0,0,0,0,0
"$16121","$17018",0,13.147,0,0,0,0,0,0,0
"$16121","$17026",0,0,0.957,0,0,0,0,0,0
"$16121","$17057",0,0,0,0,0,0,0,2.556,0
"$16121","$17165",0,0,0,0,0,0,8.437,0,0
"$16122","$16121",5.024,0,0,0,0,0,0,0,0
"$16122","$16476",0,0,0,0,6.113,0,0,0,0
"$16123","$16064",0,0,0,6.113,0,0,0,0,0
"$16123","$16180",0,0,0,0,0,0,4.841,0,0
"$16123","$16424",0,0,0,11.04,0,0,0,0,0
